Title,Category,Genre,Description,Rating,Cover_URL,Backdrop_URL,TMDB_ID
Pretty Lethal,Movie,Music Thriller Action Horror,A troupe of ballerinas find themselves fighting for survival as they attempt to escape from a remote inn after their bus breaks down on the way to a dance competition.,6.798,https://image.tmdb.org/t/p/w500/znTPnXCK3lEQJgqXCvP7e5FUz6f.jpg,https://image.tmdb.org/t/p/original/z3bzhmC0CPikWeerUkLO73YvGrC.jpg,1084187
Love Insurance Kompany,Movie,Romance Science Fiction Comedy,"In 2040, an app premised on ensuring romance for all is used widely by the population. When the voice behind the app's AI realizes its misconception to true love, he embarks on a quest to prove that love does not come from a screen.",4.857,https://image.tmdb.org/t/p/w500/1IIUWMKzNVvI6YJX8BKE6EJ9bVd.jpg,https://image.tmdb.org/t/p/original/woos7rldBAKG99HmcbNZNpMjwNk.jpg,1209511
¿Quieres ser mi novia?,Movie,Comedy Romance,"Javi and Lu's relationship faces dangerous territory as old and new temptations emerge: a young woman reigniting Javi's chemistry and a mature man pursuing Lu. Through humor, entanglements, and surprises, their love is tested.",8.61,https://image.tmdb.org/t/p/w500/oscW8xV8EhRYj7iAhyVlBohKqxo.jpg,https://image.tmdb.org/t/p/original/1ZruuRXztqC3QQybbgbVxVrdNjv.jpg,1601797
Room in Rome,Movie,Drama Romance,"A hotel room in the center of Rome serves as the setting for Alba and Natasha, two sexy and recently acquainted women, to have a physical adventure that touches their very souls.",6.406,https://image.tmdb.org/t/p/w500/w90ItYf9qagQKVEBr1uFxPomAtf.jpg,https://image.tmdb.org/t/p/original/30TgnSvXiL7NQoQ5WWwHqw0FRhA.jpg,48650
The Godfather Part II,Movie,Drama Crime,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",8.571,https://image.tmdb.org/t/p/w500/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg,https://image.tmdb.org/t/p/original/kGzFbGhp99zva6oZODW5atUtnqi.jpg,240
In the Grey,Movie,Action Thriller,"A covert team of elite operatives are living in the shadows. When a ruthless despot steals a billion-dollar fortune, they're sent to take it back—an impossible heist that erupts into a deadly game of strategy, deception and survival.",6.331,https://image.tmdb.org/t/p/w500/dQgIcW6Th08kMRf2HBoYWoFE6OD.jpg,https://image.tmdb.org/t/p/original/oBft4BZeoDQzTT9ZGijClr76qvK.jpg,1122573
Harry Potter and the Chamber of Secrets,Movie,Adventure Fantasy,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione's magical abilities and courage.",7.704,https://image.tmdb.org/t/p/w500/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,https://image.tmdb.org/t/p/original/1stUIsjawROZxjiCMtqqXqgfZWC.jpg,672
The Wild Robot,Movie,Family Animation Science Fiction Adventure,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",8.31,https://image.tmdb.org/t/p/w500/eG9lz41mJqsI4J6ubMtVqD26q2J.jpg,https://image.tmdb.org/t/p/original/mQZJoIhTEkNhCYAqcHrQqhENLdu.jpg,1184918
Sinners,Movie,Horror Action Thriller,"Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back.",7.489,https://image.tmdb.org/t/p/w500/fWPgbnt2LSqkQ6cdQc0SZN9CpLm.jpg,https://image.tmdb.org/t/p/original/nAxGnGHOsfzufThz20zgmRwKur3.jpg,1233413
The Furious,Movie,Action Crime Thriller,"After Wang Wei's daughter is kidnapped by a criminal network and he receives no help from the corrupt police, Wei sets out to find her himself. His only ally is Navin, a relentless journalist whose wife has mysteriously disappeared. Fueled by a furious vengeance, the unlikely duo ruthlessly battle the kidnappers in this explosive martial arts showdown.",0.0,https://image.tmdb.org/t/p/w500/zP19YO60jwEsfKd5Qf1UvA5uJu8.jpg,https://image.tmdb.org/t/p/original/79GYNlnCK7kfQPAyQI13NLatK07.jpg,1280738
Moana 2,Movie,Adventure Animation Comedy Family Fantasy,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",6.999,https://image.tmdb.org/t/p/w500/aLVkiINlIeCkcZIzb7XHzPYgO6L.jpg,https://image.tmdb.org/t/p/original/zo8CIjJ2nfNOevqNajwMRO6Hwka.jpg,1241982
Medium,Series,Crime Drama Mystery Sci-Fi & Fantasy,Allison Dubois works in the District Attorney’s office using her natural intuition about people and her ability to communicate with the dead to help to solve crimes. Her dreams often give her clues to the whereabouts of missing people.,7.457,https://image.tmdb.org/t/p/w500/6tOxspW2MbbAQ0s3jtfs8QATcx.jpg,https://image.tmdb.org/t/p/original/dVpAGo3TT2IjDyRuKwhNfe9E1A5.jpg,36
The Office,Series,Comedy,"The everyday lives of office employees in the Scranton, Pennsylvania branch of the fictional Dunder Mifflin Paper Company.",8.587,https://image.tmdb.org/t/p/w500/7DJKHzAi83BmQrWLrYYOqcoKfhR.jpg,https://image.tmdb.org/t/p/original/mLyW3UTgi2lsMdtueYODcfAB9Ku.jpg,2316
Suits,Series,Drama,"While running from a drug deal gone bad, Mike Ross, a brilliant young college-dropout, slips into a job interview with one of New York City's best legal closers, Harvey Specter. Tired of cookie-cutter law school grads, Harvey takes a gamble by hiring Mike on the spot after he recognizes his raw talent and photographic memory.",8.216,https://image.tmdb.org/t/p/w500/fO0nFvGcbTHpwZGLkr98xuZ5hFs.jpg,https://image.tmdb.org/t/p/original/cwKuMNndfjSl8iQIcAISL0C1tDZ.jpg,37680
Chicago Fire,Series,Drama,"An edge-of-your-seat view into the lives of everyday heroes committed to one of America's noblest professions. For the firefighters, rescue squad and paramedics of Chicago Firehouse 51, no occupation is more stressful or dangerous, yet so rewarding and exhilarating. These courageous men and women are among the elite who forge headfirst into danger when everyone else is running the other way and whose actions make the difference between life and death.",8.399,https://image.tmdb.org/t/p/w500/r915sk2JpthZSjHEgZKifWxgo6L.jpg,https://image.tmdb.org/t/p/original/14LzHqJrFcHk7ruMNCXpEkB0Thg.jpg,44006
Friends,Series,Comedy,"Six young people from New York City, on their own and struggling to survive in the real world, find the companionship, comfort and support they get from each other to be the perfect antidote to the pressures of life.",8.4,https://image.tmdb.org/t/p/w500/2koX1xLkpTQM4IZebYvKysFW1Nh.jpg,https://image.tmdb.org/t/p/original/m3Jev59mJLyUp5bXhY5SVfIBZI0.jpg,1668
Outlander,Series,Drama Sci-Fi & Fantasy,"The story of Claire Randall, a married combat nurse from 1945 who is mysteriously swept back in time to 1743, where she is immediately thrown into an unknown world where her life is threatened. When she is forced to marry Jamie, a chivalrous and romantic young Scottish warrior, a passionate affair is ignited that tears Claire's heart between two vastly different men in two irreconcilable lives.",8.188,https://image.tmdb.org/t/p/w500/oftZNfyTVNU7IfOqoGLoT8MGvNs.jpg,https://image.tmdb.org/t/p/original/nf3Vlxm3C9U1aKUUQHmKFZmxPSc.jpg,56570
